Category,DayOfWeek,PdDistrict,X,Y,Year,Month,Hour,Day,Minute,Block_Ind,Street
20,5,7,0.09211976359399898,0.06533904517900169,2015,4,10,14,40,1,1600
7,5,5,0.07738905884899339,0.07203725019589768,2015,4,10,14,36,1,1600
7,5,5,0.07738905884899339,0.07203725019589768,2015,4,10,14,36,1,1600
16,5,1,0.10881404549999729,0.08188067142070565,2015,4,10,14,30,1,200
16,5,1,0.10881404549999729,0.08188067142070565,2015,4,10,14,30,1,200
16,5,4,0.06536365895998131,0.09639286547750459,2015,4,10,14,30,1,3600
37,5,7,0.11023727281100548,0.06754168429750251,2015,4,10,14,24,1,800
37,5,7,0.11023727281100548,0.06754168429750251,2015,4,10,14,10,1,800
20,5,4,0.0958329611899984,0.076830874448099,2015,4,10,14,10,0,0
16,5,0,0.12308897546499509,0.0441396224052113,2015,4,10,14,0,1,1400
25,5,9,0.09958577239899569,0.07491408468710148,2015,4,10,14,0,0,0
21,5,1,0.10536666123799421,0.08840191208999926,2015,4,10,14,0,1,1100
16,5,7,0.11768414095000423,0.07572473783820044,2015,4,10,14,0,1,600
21,5,0,0.13455037198299635,0.024541804157294678,2015,4,9,14,49,1,0
16,5,7,0.11023727281100548,0.06754168429750251,2015,4,9,14,45,1,800
37,5,3,0.07863919999199709,0.053008783705898566,2015,4,9,14,43,0,0
20,5,3,0.07863919999199709,0.053008783705898566,2015,4,9,14,43,0,0
20,5,3,0.07863919999199709,0.053008783705898566,2015,4,9,14,43,0,0
35,5,7,0.11023727281100548,0.06754168429750251,2015,4,9,14,40,1,800
37,5,7,0.10482920705698007,0.07141438108979514,2015,4,9,14,38,0,0
4,5,3,0.0850568534879983,0.044920777401898704,2015,4,9,14,30,1,100
21,5,3,0.09397028399399687,0.0571710990532992,2015,4,9,14,30,0,0
1,5,9,0.09794714215600209,0.07470617443320293,2015,4,9,14,30,0,0
4,5,1,0.09963124956298941,0.07879797869360061,2015,4,9,14,28,1,600
16,5,2,0.07802029144798439,0.015612295722000624,2015,4,9,14,20,1,4600
12,5,9,0.10742918607300567,0.07815813993839527,2015,4,9,14,15,1,0
20,5,6,0.0606895744950009,0.08039764080960055,2015,4,9,14,0,1,3600
21,5,4,0.08264965524300294,0.07562680395989929,2015,4,9,14,0,0,0
4,5,2,0.1099474766439954,0.008929686691601546,2015,4,9,14,0,1,300
16,5,4,0.07012167332999297,0.09112029111189912,2015,4,9,14,0,1,2500
20,5,7,0.11953943976500625,0.06850369061499606,2015,4,8,14,45,0,0
21,5,3,0.10610373197100387,0.05790373201409693,2015,4,8,14,40,0,0
16,5,7,0.11057206344300141,0.07738960849520282,2015,4,8,14,37,1,700
4,5,4,0.07328284388898965,0.09473698155510135,2015,4,8,14,30,1,100
1,5,8,0.03799460350400352,0.02064904033299797,2015,4,8,14,30,1,3200
20,5,1,0.08834113415601053,0.09719797091129578,2015,4,8,14,15,0,0
25,5,3,0.0912365078920061,0.06168950508340032,2015,4,8,14,12,1,200
19,5,2,0.09246811841900637,0.019799433252600807,2015,4,8,14,0,1,100
19,5,2,0.09246811841900637,0.019799433252600807,2015,4,8,14,0,1,100
16,5,6,0.07532181980199937,0.08225163676639369,2015,4,8,14,0,1,2700
1,5,8,0.03419437683599824,0.03495075531439795,2015,4,8,14,0,1,1200
37,5,8,0.03419437683599824,0.03495075531439795,2015,4,8,14,0,1,1200
26,5,5,0.06774848307799175,0.07224526539209819,2015,4,8,14,0,1,0
32,5,0,0.11636683245798451,0.03774517168550062,2015,4,8,14,0,1,200
19,5,8,0.02458131671299668,0.04948979826109934,2015,4,8,14,0,1,2400
20,5,6,0.03319001417099798,0.0724000281528987,2015,4,7,14,55,0,0
32,5,0,0.11415980219399557,0.014460296643996173,2015,4,7,14,30,1,0
1,5,3,0.09175570630900154,0.057038868528898945,2015,4,7,14,30,0,0
21,5,0,0.11415980219399557,0.014460296643996173,2015,4,7,14,30,1,0
20,5,9,0.10071154223099654,0.07595541500059966,2015,4,7,14,30,1,300
20,5,5,0.06314967992298648,0.06173042873840018,2015,4,7,14,20,1,1700
1,5,5,0.06314967992298648,0.06173042873840018,2015,4,7,14,20,1,1700
36,5,2,0.061200600815993766,0.020623081911701036,2015,4,7,14,15,0,0
16,5,3,0.09860203068899409,0.06162026914709884,2015,4,7,14,10,1,0
35,5,1,0.1067978742629947,0.08134705754129357,2015,4,7,14,0,1,300
36,5,0,0.11686790395199864,0.05725062038771256,2015,4,7,14,0,0,0
36,5,1,0.10628755484700037,0.08391361508940065,2015,4,7,14,0,1,600
36,5,1,0.10628755484700037,0.08391361508940065,2015,4,7,14,0,1,600
4,5,4,0.08111162035000063,0.09533501045289938,2015,4,7,14,0,1,1500
20,5,6,0.058027930115997606,0.08145024348890217,2015,4,6,14,0,1,100
4,5,6,0.06435776424898165,0.07510150374278624,2015,4,6,14,0,1,0
36,5,6,0.0708193667419863,0.07552067294960096,2015,4,6,14,0,1,1300
21,5,6,0.018739161418992012,0.06420118549179676,2015,4,5,14,50,0,0
21,5,3,0.09567758052997988,0.05081779423539956,2015,4,5,14,26,0,0
1,5,2,0.09653407729699381,0.004377160338897568,2015,4,5,14,15,1,1900
1,5,2,0.09653407729699381,0.004377160338897568,2015,4,5,14,15,1,1900
1,5,2,0.09653407729699381,0.004377160338897568,2015,4,5,14,15,1,1900
36,5,1,0.1016628028570068,0.09843025473590217,2015,4,5,14,15,1,2300
20,5,1,0.11726762517399436,0.090174230392293,2015,4,5,14,10,1,300
21,5,1,0.11726762517399436,0.090174230392293,2015,4,5,14,10,1,300
35,5,4,0.09054806299999996,0.06922869860620295,2015,4,4,14,59,1,400
8,5,9,0.09982199411400927,0.07785927261870285,2015,4,4,14,15,1,500
35,5,9,0.09982199411400927,0.07785927261870285,2015,4,4,14,15,1,500
27,5,2,0.08487334731600527,0.01919774841929467,2015,4,4,14,0,1,100
1,5,2,0.08487334731600527,0.01919774841929467,2015,4,4,14,0,1,100
38,5,2,0.08044815713499531,0.01903213620279587,2015,4,3,14,44,1,4400
21,5,2,0.08044815713499531,0.01903213620279587,2015,4,3,14,44,1,4400
21,5,2,0.08044815713499531,0.01903213620279587,2015,4,3,14,44,1,4400
21,5,7,0.11023727281100548,0.06754168429750251,2015,4,3,14,0,1,800
16,5,9,0.10215122440800428,0.07858932094560345,2015,4,2,14,30,1,400
4,5,4,0.09033139976898497,0.08648446351570271,2015,4,2,14,24,1,2000
16,5,1,0.10747426991299847,0.0977704333445999,2015,4,2,14,0,1,0
25,5,3,0.09615374065100468,0.05730278157709989,2015,4,2,14,0,0,0
21,5,7,0.10166257679600221,0.07302494726229725,2015,4,1,14,47,0,0
25,5,3,0.08741361737398279,0.05515227229430053,2015,4,1,14,27,0,0
29,5,3,0.0896855962900105,0.054065857411700335,2015,4,1,14,0,1,500
21,5,8,0.0407188728029837,0.05776140921639694,2015,4,0,14,40,0,0
25,5,1,0.10085982731399668,0.09778644603879627,2015,4,0,14,35,1,300
37,5,2,0.07948635293699624,0.0175468282400999,2015,4,0,14,20,1,4500
37,5,2,0.07948635293699624,0.0175468282400999,2015,4,0,14,20,1,4500
32,5,1,0.10385040199700768,0.09062932562999748,2015,4,0,14,5,1,700
20,5,6,0.04454529174000754,0.07279541893110064,2015,4,0,14,1,1,4600
21,5,4,0.09303674062698519,0.08642208365879611,2015,4,0,14,1,1,1500
20,5,7,0.10090535686499891,0.06983341801809928,2015,4,0,14,1,1,1100
21,1,7,0.11023727281100548,0.06754168429750251,2015,4,23,13,58,1,800
21,1,8,0.0250962306500071,0.034602898527396064,2015,4,23,13,54,0,0
21,1,8,0.0250962306500071,0.034602898527396064,2015,4,23,13,54,0,0
6,1,8,0.0250962306500071,0.034602898527396064,2015,4,23,13,54,0,0
25,1,1,0.0942378576959868,0.08471326865510065,2015,4,23,13,50,0,0
4,1,1,0.09599138193298984,0.08013682532039468,2015,4,23,13,42,1,1000
1,1,9,0.09956092627599844,0.07539770419270297,2015,4,23,13,40,1,200
27,1,1,0.09974978017199021,0.0821175069543969,2015,4,23,13,32,1,900
1,1,1,0.09974978017199021,0.0821175069543969,2015,4,23,13,32,1,900
1,1,1,0.09974978017199021,0.0821175069543969,2015,4,23,13,32,1,900
37,1,9,0.0981338215080001,0.0737752581940967,2015,4,23,13,30,0,0
21,1,9,0.0981338215080001,0.0737752581940967,2015,4,23,13,30,0,0
37,1,9,0.0981338215080001,0.0737752581940967,2015,4,23,13,30,0,0
37,1,7,0.10716009154700146,0.07485276607520319,2015,4,23,13,17,0,0
1,1,0,0.10706216441799654,0.02164065182920183,2015,4,23,13,15,0,0
25,1,0,0.10706216441799654,0.02164065182920183,2015,4,23,13,15,0,0
1,1,3,0.09832827608001082,0.04533824546629717,2015,4,23,13,10,1,900
35,1,3,0.09832827608001082,0.04533824546629717,2015,4,23,13,10,1,900
21,1,4,0.09064500104699391,0.08989398833070084,2015,4,23,13,7,1,1400
16,1,4,0.09415583024100727,0.08086905826390023,2015,4,23,13,0,1,1300
16,1,7,0.1203524713539963,0.07054945598400053,2015,4,23,13,0,0,0
25,1,2,0.1057682470389949,0.006264367645705704,2015,4,23,13,0,1,200
36,1,4,0.09439691468099909,0.08428676895739784,2015,4,23,13,0,1,1500
13,1,8,0.04639420981699516,0.055165095132700515,2015,4,23,13,0,1,1300
4,1,8,0.04639420981699516,0.055165095132700515,2015,4,23,13,0,1,1300
16,1,1,0.1017532724669934,0.08092926796620503,2015,4,22,13,45,0,0
20,1,9,0.10001081103199283,0.07692635220760025,2015,4,22,13,45,1,400
16,1,7,0.10384686978498792,0.07215660442589922,2015,4,22,13,35,1,1000
16,1,7,0.11023727281100548,0.06754168429750251,2015,4,22,13,30,1,800
36,1,2,0.07195282628698862,0.007124074978499095,2015,4,22,13,30,1,0
30,1,4,0.08565091237900901,0.07707410174771212,2015,4,22,13,28,0,0
4,1,4,0.08565091237900901,0.07707410174771212,2015,4,22,13,28,0,0
21,1,4,0.08565091237900901,0.07707410174771212,2015,4,22,13,28,0,0
20,1,3,0.09588535569800172,0.06193521359519849,2015,4,22,13,21,0,0
20,1,3,0.09306162417898634,0.05711783988019903,2015,4,22,13,20,0,0
38,1,9,0.10378833434899093,0.07550721552470208,2015,4,22,13,13,1,0
20,1,9,0.10378833434899093,0.07550721552470208,2015,4,22,13,13,1,0
20,1,8,0.04076620295100497,0.00543876203450111,2015,4,22,13,11,1,0
16,1,4,0.08664673752400631,0.09299361035571252,2015,4,22,13,10,1,1500
16,1,4,0.08214160725100328,0.094495276528896,2015,4,22,13,1,0,0
20,1,1,0.10286784991500042,0.10055599517340141,2015,4,22,13,0,1,1600
36,1,7,0.11529655489199797,0.0739210059498987,2015,4,22,13,0,0,0
20,1,1,0.10385040199700768,0.09062932562999748,2015,4,22,13,0,1,700
36,1,4,0.09157933402599383,0.08204097907060515,2015,4,22,13,0,1,1500
16,1,8,0.04826395341900991,0.05809073239620233,2015,4,22,13,0,0,0
19,1,0,0.13093699148899418,0.02800679244590043,2015,4,22,13,0,1,0
35,1,6,0.03143817016899675,0.07419570236089612,2015,4,22,13,0,1,2100
16,1,6,0.06445708988998433,0.07656612903949878,2015,4,22,13,0,1,600
32,1,6,0.06445708988998433,0.07656612903949878,2015,4,22,13,0,1,600
32,1,2,0.07571368421999125,0.011448618243292685,2015,4,21,13,59,1,600
16,1,1,0.10819587653399765,0.0890664224142057,2015,4,21,13,45,1,100
32,1,9,0.10287329794699929,0.07533549658779748,2015,4,21,13,44,0,0
20,1,6,0.06105512563398463,0.07858111885099817,2015,4,21,13,35,1,3500
20,1,7,0.1008077321610017,0.06991128701110227,2015,4,21,13,32,1,1100
16,1,1,0.11693353403001083,0.0899938631797923,2015,4,21,13,30,1,200
25,1,2,0.10281244053399519,0.026854149356204005,2015,4,21,13,30,0,0
16,1,7,0.0914538028640095,0.06481580127260145,2015,4,21,13,30,1,1700
16,1,0,0.10909668890900548,0.026464199960699375,2015,4,21,13,18,0,0
1,1,7,0.10558952581999392,0.0736878075888967,2015,4,21,13,6,1,900
1,1,7,0.10558952581999392,0.0736878075888967,2015,4,21,13,6,1,900
25,1,7,0.10558952581999392,0.0736878075888967,2015,4,21,13,6,1,900
35,1,8,0.008921314851008333,0.05164524565969941,2015,4,21,13,0,1,1400
16,1,2,0.10363911111099355,0.006842667469605601,2015,4,21,13,0,1,300
36,1,5,0.07938544774100365,0.07049082432929765,2015,4,21,13,0,1,1300
16,1,7,0.11020797754500222,0.07976402776649394,2015,4,21,13,0,0,0
20,1,0,0.1182121390549895,0.010799933913496318,2015,4,21,13,0,1,900
35,1,0,0.11994514545600055,0.02774825117909785,2015,4,21,13,0,1,1700
36,1,2,0.10127385836599956,0.03780964440710477,2015,4,21,13,0,1,1500
20,1,4,0.09563811804200384,0.07351481319579989,2015,4,20,13,50,1,400
20,1,2,0.1083938459660061,0.003843689934200256,2015,4,20,13,50,1,0
1,1,1,0.1094188686410007,0.08381120349960014,2015,4,20,13,45,0,0
21,1,2,0.09029043421699612,0.0013730329337917624,2015,4,20,13,35,0,0
36,1,2,0.09690885325599652,0.02879514930339866,2015,4,20,13,30,1,500
21,1,5,0.06012571074199968,0.056516141457599645,2015,4,20,13,25,0,0
16,1,7,0.10722994895499482,0.07237343528389317,2015,4,20,13,20,1,900
16,1,4,0.08143396584999607,0.08962714546670014,2015,4,20,13,15,0,0
5,1,0,0.1396227324569992,0.021324334125502276,2015,4,20,13,15,1,700
32,1,0,0.1396227324569992,0.021324334125502276,2015,4,20,13,15,1,700
36,1,1,0.1035717353930039,0.09430530430929451,2015,4,20,13,15,1,600
20,1,1,0.09865733061499782,0.08824247489759784,2015,4,20,13,13,1,1600
16,1,5,0.0814659177439978,0.058103256586399255,2015,4,20,13,5,1,2100
20,1,2,0.10960486422999338,0.01160392914278674,2015,4,20,13,0,1,300
16,1,7,0.1082465703509996,0.07563104912860297,2015,4,20,13,0,1,800
36,1,2,0.08872086226701015,0.01979517703779976,2015,4,20,13,0,1,0
35,1,0,0.12064284593199659,0.02293950715859694,2015,4,20,13,0,1,100
36,1,0,0.12211917124800209,0.024553364033600644,2015,4,20,13,0,0,0
20,1,8,0.03249084988098616,0.012638224212096816,2015,4,20,13,0,1,100
20,1,4,0.08254401235298303,0.07173811889050086,2015,4,20,13,0,1,1200
35,1,6,0.07714122741299434,0.08159018758561132,2015,4,19,13,55,1,2600
16,1,1,0.10891181253100513,0.08590505881659993,2015,4,19,13,45,1,600
16,1,7,0.09323864428699835,0.0649933950079955,2015,4,19,13,45,0,0
19,1,0,0.1241244162539914,0.06458921759260505,2015,4,19,13,44,1,1200
16,1,7,0.11897193002199913,0.08745216439929493,2015,4,19,13,30,1,100
16,1,7,0.10593991457199081,0.06281777067299998,2015,4,19,13,30,1,500
16,1,0,0.12632578485698787,0.05012314404539353,2015,4,19,13,30,0,0
16,1,7,0.11897193002199913,0.08745216439929493,2015,4,19,13,30,1,100
32,1,5,0.06474012728099865,0.05811133670099622,2015,4,19,13,27,1,0
1,1,8,0.04076335562399436,0.03808295977539444,2015,4,19,13,20,1,2200
1,1,3,0.09576383750399486,0.04439414207129744,2015,4,19,13,15,0,0
16,1,7,0.1082465703509996,0.07563104912860297,2015,4,19,13,15,1,800
16,1,1,0.11342602550000436,0.08692401010470263,2015,4,19,13,15,1,300
20,1,6,0.04936218484400001,0.07215427668710106,2015,4,19,13,12,1,400
1,1,9,0.10104509365299918,0.07324018974070157,2015,4,19,13,12,1,0
16,1,7,0.10600854354800049,0.07631032772899715,2015,4,19,13,8,1,800
4,1,3,0.0905801659109926,0.04486928504710619,2015,4,19,13,0,1,1100
16,1,1,0.1065319864849954,0.09076676059199684,2015,4,19,13,0,1,1200
16,1,0,0.12307631115199058,0.0544020655174009,2015,4,19,13,0,1,600
20,1,1,0.10713843821798719,0.08979887453229196,2015,4,19,13,0,1,200
16,1,5,0.07066965797899627,0.06789933731599973,2015,4,19,13,0,1,500
16,1,1,0.11502379120200601,0.08502252784110453,2015,4,19,13,0,1,100
35,1,1,0.11342602550000436,0.08692401010470263,2015,4,19,13,0,1,300
20,1,8,0.003302072091983632,0.05612103738469898,2015,4,19,13,0,0,0
35,1,7,0.12332053979599777,0.08025516502260643,2015,4,19,13,0,0,0
16,1,8,0.0407188728029837,0.05776140921639694,2015,4,19,13,0,0,0
16,1,3,0.1002878772720095,0.061195777971200016,2015,4,19,13,0,1,1700
36,1,3,0.10222603896698956,0.04878776090850323,2015,4,19,13,0,1,900
16,1,4,0.08166248790399777,0.07216883057879642,2015,4,18,13,45,1,1100
20,1,3,0.09559211815299307,0.05721500998910045,2015,4,18,13,37,1,2900
25,1,1,0.10960888705299965,0.082880326511102,2015,4,18,13,35,0,0
16,1,1,0.10525778874800551,0.07994809130899938,2015,4,18,13,35,1,300
16,1,3,0.07767714628799638,0.05213322057380054,2015,4,18,13,35,1,100
16,1,4,0.09273509564799554,0.07618864596400243,2015,4,18,13,30,1,900
4,1,3,0.09134590601199477,0.04970069473969829,2015,4,18,13,30,1,0
16,1,6,2.4996893444040325e-11,0.07059019753320683,2015,4,18,13,30,1,1000
1,1,4,0.09564445607998096,0.06907609143010518,2015,4,18,13,30,1,0
21,1,9,0.1012278007089833,0.07512477403989948,2015,4,18,13,29,0,0
37,1,9,0.1012278007089833,0.07512477403989948,2015,4,18,13,29,0,0
37,1,9,0.10003273530499257,0.07681788549049884,2015,4,18,13,24,1,400
21,1,9,0.10003273530499257,0.07681788549049884,2015,4,18,13,24,1,400
21,1,6,0.054781448620005335,0.07337607113489497,2015,4,18,13,20,0,0
16,1,0,0.12239644127099325,0.025346180866897328,2015,4,18,13,15,0,0
20,1,7,0.1098488048009898,0.07444456734810245,2015,4,18,13,10,1,800
36,1,3,0.0731564185060023,0.05262137623889629,2015,4,18,13,0,1,4500
28,1,2,0.10118411123299609,0.006855713271100683,2015,4,18,13,0,1,400
23,1,2,0.10118411123299609,0.006855713271100683,2015,4,18,13,0,1,400
27,1,2,0.10118411123299609,0.006855713271100683,2015,4,18,13,0,1,400
13,1,3,0.0942176805269952,0.05535336453859685,2015,4,18,13,0,1,2100
36,1,2,0.08957184382599337,0.0016653975674003618,2015,4,18,13,0,1,1800
16,1,6,0.02811258249698767,0.06929109553200163,2015,4,18,13,0,1,600
36,1,5,0.0578609344739931,0.05619015493449808,2015,4,18,13,0,0,0
21,1,0,0.11641336612099451,0.025102224956000896,2015,4,18,13,0,1,200
21,1,2,0.10118411123299609,0.006855713271100683,2015,4,18,13,0,1,400
16,1,7,0.10937188480399129,0.07659983146098881,2015,4,18,13,0,0,0
35,1,1,0.11103268297900115,0.09242679625830164,2015,4,18,13,0,0,0
16,1,1,0.10538740024199456,0.08794329171939808,2015,4,18,13,0,0,0
19,1,7,0.10564287754100121,0.06994514489289827,2015,4,18,13,0,1,0
13,1,0,0.11641336612099451,0.025102224956000896,2015,4,18,13,0,1,200
16,1,1,0.11147835067200162,0.08169200317279746,2015,4,17,13,45,1,0
21,1,0,0.11419840534800585,0.022296993751211858,2015,4,17,13,40,1,300
20,1,1,0.10522996697298481,0.08838453703389604,2015,4,17,13,30,1,1100
36,1,8,0.041709508924981264,0.03539069656019933,2015,4,17,13,30,1,500
36,1,7,0.12311066014500227,0.07272805743420463,2015,4,17,13,30,0,0
20,1,5,0.06773779312099748,0.06511635030389584,2015,4,17,13,30,0,0
20,1,1,0.1032738029900031,0.08586812194320004,2015,4,17,13,25,0,0
1,1,8,0.00704100459000756,0.05432698177349948,2015,4,17,13,22,1,4500
20,1,1,0.09845512611799734,0.08050765666539661,2015,4,17,13,16,0,0
16,1,7,0.10716009154700146,0.07485276607520319,2015,4,17,13,15,0,0
1,1,3,0.07957860960699747,0.0546696143409946,2015,4,17,13,10,0,0
32,1,3,0.07957860960699747,0.0546696143409946,2015,4,17,13,10,0,0
7,1,1,0.11390233514299553,0.087153571700604,2015,4,17,13,9,1,300
7,1,1,0.11390233514299553,0.087153571700604,2015,4,17,13,9,1,300
7,1,1,0.11390233514299553,0.087153571700604,2015,4,17,13,9,1,300
21,1,1,0.11390233514299553,0.087153571700604,2015,4,17,13,9,1,300
37,1,1,0.11390233514299553,0.087153571700604,2015,4,17,13,9,1,300
20,1,1,0.11390233514299553,0.087153571700604,2015,4,17,13,9,1,300
16,1,9,0.10313280549500803,0.07816419988570544,2015,4,17,13,5,1,300
19,1,1,0.09865733061499782,0.08824247489759784,2015,4,17,13,0,1,1600
19,1,1,0.09865733061499782,0.08824247489759784,2015,4,17,13,0,1,1600
16,1,1,0.10530467578098524,0.0983425900650019,2015,4,17,13,0,1,0
35,1,8,0.012239868793983533,0.034030871304501886,2015,4,17,13,0,0,0
20,1,1,0.10760731115598787,0.08906790802240039,2015,4,17,13,0,1,600
16,1,1,0.0988075545569842,0.07912546707900248,2015,4,17,13,0,1,600
36,1,5,0.08016615538799954,0.06664895320199804,2015,4,17,13,0,1,900
36,1,5,0.08016615538799954,0.06664895320199804,2015,4,17,13,0,1,900
20,1,4,0.09295038349799256,0.08269804864020358,2015,4,16,13,57,0,0
21,1,7,0.12472240174299998,0.08128344879349925,2015,4,16,13,55,1,0
21,1,9,0.09961224256298351,0.07445010135239727,2015,4,16,13,50,1,100
30,1,6,0.003145968293992496,0.07185346463710118,2015,4,16,13,30,1,600
21,1,6,0.003145968293992496,0.07185346463710118,2015,4,16,13,30,1,600
21,1,6,0.003145968293992496,0.07185346463710118,2015,4,16,13,30,1,600
16,1,7,0.09868902124499357,0.06862289004389766,2015,4,16,13,25,1,0
37,1,7,0.09868902124499357,0.06862289004389766,2015,4,16,13,25,1,0
21,1,7,0.09868902124499357,0.06862289004389766,2015,4,16,13,25,1,0
35,1,4,0.08243513221100329,0.0766890946201002,2015,4,16,13,15,0,0
35,1,7,0.09211976359399898,0.06533904517900169,2015,4,16,13,15,1,1600
4,1,8,0.02295258052001259,0.04204704092729372,2015,4,16,13,10,1,2800
20,1,6,0.04936218484400001,0.07215427668710106,2015,4,16,13,10,1,400
21,1,6,0.019402530847003163,0.06889369073050489,2015,4,16,13,5,1,600
16,1,6,0.06350503020499332,0.07660000197400052,2015,4,16,13,0,0,0
36,1,6,0.02047247573099753,0.06989199283309944,2015,4,16,13,0,0,0
20,1,2,0.06893500083498338,0.017051704380101285,2015,4,16,13,0,1,0
16,1,4,0.08285055248200024,0.07857720838200066,2015,4,16,13,0,1,1800
20,1,9,0.09729263610699945,0.0746779338943,2015,4,16,13,0,1,400
36,1,7,0.12053142357699187,0.06943129955629246,2015,4,16,13,0,1,200
1,1,9,0.0993242064090083,0.0720653827911022,2015,4,15,13,55,1,0
25,1,4,0.09339158168700123,0.07219555221989538,2015,4,15,13,45,0,0
20,1,1,0.10385040199700768,0.09062932562999748,2015,4,15,13,45,1,700
20,1,3,0.1002878772720095,0.061195777971200016,2015,4,15,13,39,1,1700
1,1,1,0.09837204063899208,0.09801898895260308,2015,4,15,13,35,1,2500
16,1,1,0.09837204063899208,0.09801898895260308,2015,4,15,13,35,1,2500
16,1,7,0.11023727281100548,0.06754168429750251,2015,4,15,13,30,1,800
16,1,8,0.05886243094001031,0.005268854125503708,2015,4,15,13,30,1,0
21,1,5,0.07937029655100503,0.0661338481811029,2015,4,15,13,30,1,400
16,1,7,0.12354781604300058,0.08288483651679712,2015,4,15,13,30,0,0
21,1,3,0.09381413432900843,0.05879473277000358,2015,4,15,13,13,0,0
1,1,3,0.09381413432900843,0.05879473277000358,2015,4,15,13,13,0,0
20,1,2,0.09596325216699597,0.0028882730215968877,2015,4,15,13,1,1,0
1,1,0,0.12488901729300039,0.03285703242227811,2015,4,15,13,0,1,4000
21,1,0,0.12488901729300039,0.03285703242227811,2015,4,15,13,0,1,4000
20,1,4,0.08080926508499431,0.06774594486370233,2015,4,15,13,0,0,0
20,1,1,0.11525851900599093,0.08642452292360048,2015,4,15,13,0,1,200
16,1,1,0.11346182067200061,0.08342563051079566,2015,4,14,13,55,1,100
16,1,3,0.07849196447800466,0.053880701946297904,2015,4,14,13,55,1,400
16,1,1,0.10709341998799005,0.09491474219309737,2015,4,14,13,55,1,200
4,1,5,0.07294907138698647,0.06871273268961176,2015,4,14,13,41,1,1400
16,1,4,0.07246371175298805,0.09230914663790202,2015,4,14,13,40,0,0
1,1,3,0.10498585394499571,0.06017338660379323,2015,4,14,13,30,1,100
16,1,4,0.09526005568298501,0.07537935468139523,2015,4,14,13,30,1,600
1,1,0,0.13954145113099514,0.021235450241796627,2015,4,14,13,30,1,700
32,1,5,0.07713444431300331,0.06918820457009645,2015,4,14,13,17,0,0
32,1,5,0.07713444431300331,0.06918820457009645,2015,4,14,13,17,0,0
36,1,1,0.11163691463499958,0.09580807754949916,2015,4,14,13,15,1,1300
35,1,1,0.11163691463499958,0.09580807754949916,2015,4,14,13,15,1,1300
32,1,2,0.08936558889399748,0.01941397300310399,2015,4,14,13,11,1,0
34,1,2,0.08936558889399748,0.01941397300310399,2015,4,14,13,11,1,0
36,1,8,0.06436283889698302,0.012272503086798281,2015,4,14,13,0,0,0
19,1,3,0.09614263431899417,0.04520564899549839,2015,4,14,13,0,1,800
16,1,6,0.04743739639698674,0.0646615167458009,2015,4,14,13,0,1,500
32,1,6,0.04936218484400001,0.07215427668710106,2015,4,14,13,0,1,400
20,1,7,0.09333858179799392,0.06301786344249649,2015,4,14,13,0,1,100
16,1,9,0.09630153106199657,0.07450087463420374,2015,4,13,13,30,0,0
16,1,4,0.08549092412800974,0.07790380097439709,2015,4,13,13,30,0,0
20,1,1,0.10866556503400204,0.09207567144760276,2015,4,13,13,30,1,300
16,1,1,0.10707388642001092,0.07993027354260107,2015,4,13,13,24,1,200
20,1,2,0.08300558362398647,0.009504953944706074,2015,4,13,13,10,1,600
4,1,2,0.08928762770999299,0.02571886738930118,2015,4,13,13,0,1,100
20,1,7,0.10557371914200075,0.07611265440259984,2015,4,13,13,0,0,0
1,1,2,0.0761918858700028,0.015429646491099902,2015,4,12,13,55,1,1800
1,1,2,0.0761918858700028,0.015429646491099902,2015,4,12,13,55,1,1800
16,1,2,0.0761918858700028,0.015429646491099902,2015,4,12,13,55,1,1800
32,1,7,0.11023727281100548,0.06754168429750251,2015,4,12,13,35,1,800
38,1,4,0.09526005568298501,0.07537935468139523,2015,4,12,13,34,1,600
35,1,4,0.09526005568298501,0.07537935468139523,2015,4,12,13,34,1,600
38,1,2,0.10118411123299609,0.006855713271100683,2015,4,12,13,30,1,400
16,1,9,0.09851422668199916,0.07190804523600036,2015,4,12,13,30,0,0
20,1,7,0.10384686978498792,0.07215660442589922,2015,4,12,13,30,1,1000
21,1,0,0.10903357892199494,0.01557567845829766,2015,4,12,13,30,1,200
27,1,2,0.10118411123299609,0.006855713271100683,2015,4,12,13,30,1,400
21,1,3,0.09397028399399687,0.0571710990532992,2015,4,12,13,22,0,0
21,1,7,0.11023727281100548,0.06754168429750251,2015,4,12,13,18,1,800
20,1,7,0.11023727281100548,0.06754168429750251,2015,4,12,13,18,1,800
21,1,7,0.11023727281100548,0.06754168429750251,2015,4,12,13,18,1,800
21,1,7,0.11023727281100548,0.06754168429750251,2015,4,12,13,18,1,800
37,1,7,0.11023727281100548,0.06754168429750251,2015,4,12,13,18,1,800
37,1,7,0.11023727281100548,0.06754168429750251,2015,4,12,13,18,1,800
16,1,7,0.09673925691099328,0.06384447496189694,2015,4,12,13,10,0,0
16,1,6,0.047212512801991124,0.058595116196102026,2015,4,12,13,10,0,0
4,1,1,0.11161681931898215,0.08170067878220522,2015,4,12,13,4,1,0
20,1,2,0.07674023619799186,0.02808297448709851,2015,4,12,13,0,1,200
16,1,7,0.12485763387799409,0.07901897493410104,2015,4,12,13,0,0,0
16,1,3,0.08469203156300864,0.05962371026659952,2015,4,12,13,0,0,0
